#{"t_start": 1763624523.470404, "env_id": "None"}
r,l,t
3.0321012,161,118.591693
17.530222,404,118.598743
8.321942,293,118.607742
-5.653928,63,118.609743
20.152021,319,118.622847
3.2760253,134,118.653743
-1.17681,81,118.672361
1.3532906,180,118.674362
11.023212,293,118.683361
32.867474,535,118.703979
-5.8335996,56,118.703979
-4.447894,28,118.72711
6.701795,198,118.760454
-5.6862,45,118.76861
11.984386,207,118.770587
13.219225,293,118.782824
-5.7727184,50,118.796824
2.7752614,154,118.797824
13.742514,276,118.799826
3.145349,89,118.820989
30.166153,510,118.822986
-5.8960505,63,118.822986
34.474636,537,118.825987
-5.8089657,54,118.860987
2.4148345,161,118.912771
2.8639345,91,118.94026
-1.7733023,77,118.942259
-2.15154,87,118.962483
12.648994,207,118.97321
15.605723,312,119.002837
22.23319,511,119.041348
6.6839585,276,119.05594
2.1178222,156,119.112052
6.498872,180,119.119053
75.86753,1112,119.135053
57.310013,940,119.138052
-5.8381996,54,119.142054
2.330873,162,119.159856
30.844894,500,119.163857
15.067923,313,119.17656
14.940014,301,119.18656
-1.8916881,81,119.207152
28.314747,500,119.227152
-5.828926,54,119.234682
56.919575,820,119.234682
44.541534,720,119.281072
-0.11429787,168,119.28407
-5.8518,58,119.290755
-5.9441996,63,119.291757
13.22323,205,119.291757
1.5258923,165,119.307009
14.333717,305,119.336424
-5.7366157,63,119.350011
32.830704,504,119.37101
4.289612,90,119.37501
14.556183,306,119.393087
-5.875638,63,119.397087
15.90299,394,119.407088
-5.790285,63,119.426193
2.4462094,175,119.436324
-5.724779,63,119.455335
2.869975,169,119.457334
12.695234,281,119.466503
1.824419,166,119.475503
10.097807,276,119.478504
22.400587,379,119.528095
1.5472846,161,119.534088
35.622288,616,119.551665
1.4669309,165,119.599828
1.354826,170,119.60883
3.4168487,180,119.620834
-5.7994,51,119.623828
3.6363025,90,119.633362
-5.8373146,56,119.653361
-4.4026756,29,119.677523
1.3321013,157,119.686523
7.333502,181,119.686523
21.223307,408,119.697417
3.3161464,89,119.697417
75.84937,1107,119.71296
33.20416,530,119.71296
-4.410659,63,119.71696
-5.9110756,59,119.729535
12.487364,310,121.443013
-5.7888002,52,121.480008
8.0155,204,121.485094
10.647947,206,121.495631
-5.7502,49,121.495631
-5.78567,57,121.49863
7.9216127,202,121.534735
42.88842,720,121.565857
22.054771,396,121.574858
-2.0935295,87,121.579859
60.27678,842,121.613957
30.770046,604,121.64404
-5.6569996,42,121.65517
3.6786733,91,121.658169
2.2140827,164,121.658169
0.8075838,90,121.660169
9.684055,284,121.702682
19.509048,312,121.706199
0.3282938,156,121.814846
50.543316,821,121.831419
12.718624,272,121.893837
22.381313,423,121.928015
30.447603,529,121.963875
15.7596245,389,122.039732
3.6547542,90,122.054716
13.920996,279,122.074774
8.480005,180,122.134366
38.38751,600,122.164438
11.400261,287,122.169438
12.994181,314,122.174438
-5.7613997,48,122.248752
14.342386,307,122.248752
19.740358,318,122.264805
1.9997487,128,122.298805
3.7465372,90,122.325805
25.43029,388,122.34464
11.603127,259,122.386112
35.451424,537,122.399108
31.138958,610,122.406106
-5.7730684,50,122.415649
13.871299,297,122.486014
29.240395,609,122.503008
17.781338,391,122.519435
31.163605,498,122.526434
-3.5932145,81,122.559408
3.781208,180,122.567301
1.7013803,159,122.581575
11.963122,293,122.649796
78.23235,1198,122.679153
52.91961,726,122.687151
44.985573,706,122.693151
39.80523,637,122.697151
4.434879,89,122.72315
-4.8572655,32,122.747018
-5.7874,52,122.775042
59.280804,920,122.787149
28.64824,474,122.867088
-5.7907996,51,122.871694
76.01869,1023,122.906821
-3.69766,80,122.911824
2.7904086,159,122.923822
27.603619,429,122.923822
86.15024,1190,122.955963
-5.8167996,55,122.96915
12.839645,293,123.028811
16.802485,315,123.033796
-5.7023997,46,123.111448
-5.7602,50,123.113448
34.92028,534,123.17379
17.266813,390,123.200264
20.463715,384,123.217815
82.038506,1296,123.237181
23.562214,489,123.246182
7.8152866,180,123.264292
-4.4290314,29,123.296551
40.603687,537,123.337781
-5.9334555,63,123.346781
72.57835,1064,123.362648
26.096928,496,123.362648
9.4852085,293,123.416751
61.27859,1007,123.418751
86.1947,1112,123.433751
-5.127812,48,123.444751
-5.8088326,63,123.448751
-5.8577995,57,123.518285
79.09583,1205,123.538388
25.464502,502,123.545375
26.841818,492,123.573246
36.443417,594,123.613247
-5.7544,49,123.701032
11.669077,283,123.704062
2.3666277,157,123.728062
9.633707,286,123.777182
33.595768,536,123.848326
71.23455,845,123.866326
2.5562186,162,123.866326
15.435076,404,123.940665
10.648648,294,123.948664
25.384174,370,124.014015
43.276073,617,124.015015
23.171818,507,124.017016
12.8366165,273,124.041026
97.98773,1474,124.084606
41.7526,688,124.087151
2.5632434,89,124.111813
64.87963,1017,124.143262
1.3064337,180,124.179372
-5.8170404,56,124.18737
36.89442,619,124.222181
7.134659,200,124.23418
2.742693,162,124.23918
115.10056,1474,124.270991
22.714529,421,124.319079
57.233994,915,124.332166
18.870527,320,124.375367
23.07341,377,124.402383
10.778204,207,124.408382
-5.883473,60,124.429102
-5.7412,48,124.500522
66.10265,1017,124.575556
42.716614,620,124.581341
39.373787,624,124.602117
1.8289914,174,124.728189
9.006525,204,124.752817
19.868376,404,124.773851
35.29297,607,124.85873
159.42392,2047,124.86473
-3.8065624,63,124.889914
115.06636,1463,124.894912
3.1755185,90,124.919124
-5.8412,56,124.962219
-5.8862,59,124.974218
61.08884,912,124.97622
121.71619,1645,125.011522
-1.9028192,82,125.046597
41.641613,641,125.063672
31.690758,533,125.088669
23.581755,425,125.122608
30.830688,525,125.166608
14.3741255,307,125.171607
17.590597,511,125.245975
55.41803,927,125.253575
20.6097,404,125.267086
-4.289625,46,125.268086
10.574903,206,125.291302
1.1255922,160,125.291302
12.036678,205,125.319285
29.55383,609,125.347895
-5.8154,53,125.347895
101.31,1296,125.35189
-5.864,56,125.358889
44.080727,617,125.39489
18.804941,404,125.492505
-3.3371148,63,125.512497
7.325043,202,125.512497
3.1160455,91,125.517493
80.48857,1192,125.580074
70.39541,1004,125.585225
36.003113,617,125.59123
17.38593,314,125.611225
50.305714,802,125.630225
9.427557,207,125.652769
108.66187,1491,125.666302
17.80683,315,125.668302
-2.8951712,85,125.674307
-5.909646,63,125.732043
10.050892,274,125.806631
3.460978,91,125.806631
8.551674,182,125.860133
2.32269,172,125.922362
43.77495,720,125.939363
62.83427,917,125.98046
2.3822527,164,125.984457
68.64117,926,126.004203
27.7827,505,126.017203
10.347225,276,126.022202
24.212957,488,126.026203
21.57211,399,126.078056
19.008173,386,126.088055
115.83904,1575,126.113055
3.5685616,88,126.14855
-1.9027729,80,126.175942
12.839989,205,126.256084
44.14564,536,126.309874
64.441895,912,126.315874
23.553217,533,126.372488
16.391916,299,126.380488
10.380765,204,126.39449
-5.7412,49,126.409709
22.271893,390,126.424709
34.71987,622,126.449709
-4.898434,42,126.472378
18.732008,403,126.506301
19.431025,318,126.532301
44.95627,720,126.555146
-5.7532,50,126.567357
20.884293,404,126.577966
19.33334,320,126.595952
93.91138,1292,126.600952
-5.8819995,58,126.613859
3.512248,91,126.622856
1.7295432,165,126.622856
33.988567,547,126.634856
9.173616,275,126.671003
43.675903,701,126.680003
-5.7756,50,126.716198
15.532499,383,126.754851
65.29267,942,126.762852
-1.4214654,80,126.773852
4.4577427,200,126.785486
-5.8631473,59,126.873636
3.6692023,143,126.885633
-5.72965,60,126.90239
9.091475,292,126.928247
3.2761621,89,126.944958
6.270265,200,126.948959
80.9963,1040,126.961648
9.1358,207,126.98878
48.593674,739,126.99378
114.50294,1565,127.013348
51.742622,720,127.045348
32.638718,614,127.108517
114.30997,1631,127.112518
3.7182598,88,127.152105
-4.397969,30,127.166106
33.9434,588,127.199731
3.3279495,91,127.213272
-5.8258,54,127.213272
18.320492,422,127.222271
37.55223,595,127.23698
-5.712,47,127.23698
28.56504,427,127.359257
-1.4058902,80,127.371794
4.398969,91,127.383796
63.272213,1008,127.424793
-4.519407,32,127.430794
47.70624,720,127.435794
12.560738,303,127.441371
25.716093,494,127.461372
43.209805,720,127.534573
3.2677283,172,127.534573
21.323261,318,127.541569
13.862102,204,127.54457
30.63738,548,127.611507
59.8201,844,127.614508
-4.84888,45,127.632507
30.644302,511,127.634508
28.39445,488,127.673613
24.204403,511,127.679612
5.8980727,198,127.734612
11.393778,291,127.748719
-2.8642974,63,127.754719
14.41325,309,127.830725
3.9997807,203,127.836725
26.524204,511,127.875724
38.13385,638,127.903302
10.907125,247,127.913439
13.922897,264,127.964243
86.55854,1207,127.970504
29.612663,499,127.984105
42.041443,705,127.996106
-4.760784,31,128.029247
17.294292,335,128.048356
8.911007,205,128.053352
-5.8222613,54,128.08804
13.705833,293,128.12504
30.423199,602,128.162416
60.967327,926,128.164416
25.470743,493,128.205055
21.405687,320,128.254623
41.818687,720,128.279185
3.742444,90,128.330792
11.747613,293,128.336792
32.738983,536,128.506951
14.161685,314,128.517951
13.211445,293,128.549046
59.404327,843,128.579905
14.421728,254,128.600444
82.70641,1227,128.602443
17.552345,404,128.614444
-5.8724,58,128.614444
11.414541,313,128.640139
52.860195,911,128.690537
34.1356,429,128.701538
76.212746,1112,128.727769
36.417854,627,128.747769
32.20866,606,128.785874
3.692768,91,128.810036
-5.864836,61,128.816033
23.924438,423,128.822034
40.36859,616,128.869028
48.54992,707,128.907029
2.8003888,89,128.916028
15.446946,206,128.931675
-3.501762,70,128.940675
36.43533,617,128.943676
54.379936,810,128.987275
26.97483,511,129.006273
37.61195,617,129.017286
28.092459,420,130.749922
-1.2482891,87,130.788454
79.06391,1218,130.920269
1.6876907,153,130.944269
9.150668,207,130.997039
42.000057,694,131.044836
25.376274,414,131.046836
2.6587882,88,131.15117
47.35762,642,131.184871
21.833796,385,131.19287
13.603071,297,131.219001
11.39229,206,131.28931
2.676725,159,131.339638
-0.77398825,87,131.353638
-3.635705,68,131.418834
78.19491,995,131.510986
44.115345,713,131.523987
29.272999,527,131.560526
11.922594,290,131.595832
63.521732,939,131.624688
61.980095,920,131.634689
86.33143,1227,131.66981
22.641247,398,131.679866
50.424145,701,131.69596
14.443084,205,131.740005
12.142141,316,131.803876
47.03001,720,131.81974
-5.7372,48,131.823733
41.157692,625,131.875961
7.8008103,188,131.887938
73.34032,1032,131.90795
22.972656,404,131.927936
52.050472,805,131.93394
53.29458,737,131.95094
4.4595485,180,132.008052
52.908398,810,132.017874
7.329094,201,132.027868
45.660236,720,132.078712
-1.9509597,86,132.22312
10.140738,278,132.283082
8.303989,276,132.297812
85.544716,1134,132.325798
61.054966,937,132.370657
8.310368,207,132.380703
28.00559,511,132.473203
41.535633,597,132.545726
32.282745,523,132.561727
22.995546,407,132.566726
2.395002,158,132.589654
100.788376,1318,132.64947
25.322607,425,132.64947
1.1525698,175,132.66547
4.2222285,88,132.70016
28.83448,517,132.703162
47.479828,717,132.744255
3.3495007,90,132.808903
16.958155,316,132.823902
40.28109,535,132.850903
-4.5526996,29,132.903076
97.47489,1300,132.903076
106.701775,1481,132.906073
16.82301,319,132.933649
14.004339,270,132.943648
3.2199044,89,132.965238
107.979614,1468,132.984041
59.43369,920,133.030627
2.4332733,91,133.065468
55.04857,840,133.076468
21.316042,318,133.125901
-4.5688934,32,133.137637
153.79051,1980,133.172284
139.90276,1890,133.24609
-3.1064138,63,133.256088
6.2362175,199,133.26909
41.713017,720,133.270088
57.830708,938,133.275091
168.79868,2124,133.290936
20.05846,424,133.331936
5.6755576,188,133.333936
59.19306,843,133.368937
1.8095913,199,133.405096
28.76107,429,133.453969
31.641901,427,133.483922
19.558903,367,133.503437
10.350082,202,133.512484
13.855171,311,133.514483
20.83118,320,133.540017
-4.2024612,84,133.564017
10.880492,293,133.617885
2.003252,161,133.647798
7.980854,260,133.686826
3.0522385,89,133.693853
-5.4098325,63,133.706855
5.602476,188,133.716854
99.91981,1317,133.733884
65.2786,1017,133.752402
-5.9196,62,133.792499
51.633553,821,133.818704
-1.49295,67,133.836705
-3.3196795,63,133.840705
-4.394513,28,133.870717
12.286413,298,133.873373
15.570064,318,133.912481
7.102515,282,133.938121
-1.346139,85,133.952122
13.609276,293,134.125222
65.454285,844,134.242637
11.607477,313,134.308983
59.785297,929,134.336983
48.457237,720,134.345983
-4.3543634,29,134.390824
32.35638,604,134.420894
126.22311,1810,134.469647
46.540195,636,134.49591
63.47806,924,134.49591
20.128536,408,134.49991
108.66071,1386,134.565287
193.42502,2356,134.592897
50.110676,715,134.618897
70.35184,1017,134.622897
-5.7131996,46,134.678999
2.2019248,180,134.681998
24.05613,318,134.714446
41.688095,635,134.730295
-2.8160305,63,134.734296
4.298999,155,134.782914
25.651087,504,134.803152
0.9143224,173,134.819362
-5.7767997,50,134.824356
15.539698,378,135.011194
53.44577,821,135.017198
91.199425,1134,135.053209
39.602993,617,135.056209
17.304234,319,135.061208
-4.9834704,33,135.116898
11.42947,204,135.205215
4.0795946,88,135.284493
47.229977,810,135.350833
6.022444,202,135.399823
65.97537,941,135.414822
29.170498,426,135.423771
18.794107,386,135.461903
55.402233,917,135.468902
-4.046402,75,135.561648
8.855724,284,135.586103
-2.68721,63,135.613135
35.52514,617,135.614135
7.1307197,180,135.656188
10.564274,288,135.777917
80.38904,1196,135.788718
159.21442,2063,135.790716
153.85098,1907,135.802133
78.19016,1112,135.812133
6.931495,202,135.834646
26.167572,404,135.85505
38.28232,535,135.862851
-5.8082,53,135.888532
2.6966944,158,135.906527
-4.1199064,72,135.922054
40.758465,710,135.92527
50.506805,814,135.948421
102.5322,1386,135.954414
12.318161,263,136.060785
46.300606,724,136.104141
96.12091,1386,136.170878
25.151024,405,136.199137
13.035591,206,136.215232
-1.7899034,79,136.24831
94.73597,1296,136.283091
56.308308,839,136.283091
9.000801,199,136.289092
-5.0321207,34,136.347162
54.407207,821,136.350163
27.234484,404,136.364702
69.94263,885,136.365702
-4.678256,31,136.422279
97.1444,1316,136.42528
24.616013,428,136.447927
9.001308,280,136.474486
-4.4332447,28,136.526207
17.432682,313,136.529207
2.5334544,89,136.529207
21.84,404,136.559252
-2.7200847,74,136.584252
87.577225,1122,136.622117
3.7198677,180,136.626371
21.58437,388,136.646019
33.568226,638,136.687128
22.3384,366,136.739818
12.692633,270,136.859554
9.705882,205,136.929249
15.667398,393,137.010235
-1.6783948,87,137.047415
6.8402195,199,137.099781
12.183995,275,137.183332
11.828657,293,137.217413
108.6728,1560,137.239942
133.78754,1775,137.260484
46.883507,739,137.331391
53.809326,817,137.347126
-5.7661996,50,137.353121
136.23203,1794,137.379304
42.4536,791,137.386304
3.8253765,191,137.390339
33.130318,624,137.426954
59.05503,838,137.464682
22.469141,421,137.484682
-4.4121637,30,137.485681
-4.2414365,63,137.504274
27.021173,489,137.525274
-3.933075,80,137.539855
90.326996,1285,137.540855
29.703182,404,137.544856
72.42304,1024,137.546855
45.896523,713,137.547856
45.138645,642,137.778775
8.438672,293,137.785776
39.712914,617,137.787776
43.344387,723,137.824623
4.990854,192,137.861878
80.45809,1035,137.867506
16.15271,404,137.944576
-5.585149,63,137.976946
-3.7288885,63,137.983947
27.586018,511,138.012717
21.434639,404,138.08387
54.67958,833,138.128991
71.46984,1017,138.143111
34.32054,534,138.209033
64.60502,936,138.212033
4.3404975,88,138.247142
7.5587335,197,138.305364
109.02158,1560,138.332363
28.897379,536,138.348364
3.2884698,88,140.118057
7.335458,202,140.218748
28.206627,429,140.274579
30.498604,446,140.299393
30.749947,426,140.305391
60.17425,824,140.331693
-0.60041666,81,140.355503
14.952702,293,140.453258
54.090786,720,140.495135
21.543993,320,140.499136
50.508778,723,140.580561
15.158619,299,140.58665
48.0895,641,140.671224
58.37932,833,140.762887
108.42301,1476,140.771887
2.003704,109,140.77989
112.5047,1454,140.795887
59.076874,845,140.804588
4.0367146,91,140.831993
187.35715,2346,140.940859
16.756063,312,141.014088
73.55594,1017,141.046627
79.72694,1098,141.090113
36.172184,428,141.108114
-5.365453,54,141.108114
43.785393,627,141.180082
21.931181,404,141.21921
13.922208,264,141.238209
151.26447,2053,141.321256
15.070451,310,141.371267
-4.521831,63,141.430976
31.801394,529,141.432977
4.752492,199,141.454582
76.31175,1023,141.528368
75.76312,1034,141.54337
55.151703,744,141.628731
-1.5238051,78,141.6763
98.39965,1348,141.6783
46.645283,633,141.701377
65.67277,920,141.751213
11.360838,310,141.763213
8.61681,199,141.80293
19.654701,361,141.810931
62.46731,829,141.832959
37.78204,642,141.881625
4.9761815,90,141.915932
114.93996,1491,141.931834
18.511997,318,141.986953
96.6956,1296,142.030159
117.68363,1560,142.0472
69.06919,1017,142.082029
98.516846,1310,142.167324
2.5150785,91,142.193886
-3.30451,77,142.216768
63.54342,839,142.239042
22.030727,422,142.267018
-4.567394,31,142.272019
14.147865,206,142.283017
54.843506,845,142.284017
10.897549,291,142.316365
95.098335,1301,142.322417
55.073246,872,142.323671
145.76506,1821,142.328672
21.833195,319,142.399284
24.32815,410,142.425339
172.47319,2126,142.512429
29.87895,511,142.532429
156.75455,1894,142.594021
21.520256,404,142.609021
19.446253,320,142.624702
20.65757,404,142.661079
3.7675543,192,142.674079
63.313267,931,142.697237
67.67691,923,142.746801
4.784548,88,142.784802
2.0270543,167,142.817748
49.730175,640,142.896299
-2.9812918,86,142.900297
63.91876,824,142.902297
11.563511,204,142.980221
14.676777,228,143.009222
95.03182,1132,143.110334
84.624725,1061,143.139281
47.901638,819,143.154086
20.875267,416,143.190179
54.43872,763,143.190179
69.56593,1038,143.236541
110.14646,1318,143.295723
34.88895,556,143.338659
9.294113,200,143.350659
44.42617,621,143.408944
11.822269,283,143.421944
51.311802,734,143.507981
2.8190446,193,143.543003
45.067654,720,143.556794
42.79681,635,143.563321
53.33093,720,143.588056
16.278053,425,143.599058
30.494795,521,143.621056
-4.652566,29,143.652806
33.168392,533,143.656806
11.476064,207,143.75202
34.714928,517,143.758021
-0.98514104,84,143.763019
-4.787573,31,143.817019
-1.3633845,83,143.827019
12.885008,252,143.829612
58.704777,837,143.841611
70.04089,920,143.903624
13.9982395,205,143.910624
-4.331281,63,143.933625
-4.742552,51,143.937623
93.028366,1077,143.980797
24.706833,421,143.987796
32.270752,529,144.011775
50.665394,729,144.060838
1.1858187,89,144.066838
72.81578,943,144.072722
30.905136,521,144.091722
60.324574,839,144.098722
3.6125207,89,144.101481
25.014912,412,144.208315
74.57797,1036,144.21239
-3.3984222,80,144.362677
26.3549,423,144.377712
8.112649,183,144.418773
192.67441,2273,144.465334
7.472728,202,144.499299
12.745829,205,144.506295
2.7758188,88,144.549648
54.496693,912,144.637157
30.447868,533,144.657887
21.500217,404,144.689235
46.856186,827,144.733298
130.81549,1652,144.741373
47.74403,788,144.806317
62.449383,738,144.829509
17.448454,370,144.926856
